id,ano,produto,volume,linha,categoria_produto,subcategoria_produto,nivel_produto,eh_agregado
2,2019,  Tinto,158519218,Vinho de Mesa,Vinho,Vinho de Mesa,3,False
3,2019,  Rosado,1265435,Vinho de Mesa,Vinho,Vinho de Mesa,3,False
4,2019,  Branco,20661836,Vinho de Mesa,Vinho,Vinho de Mesa,3,False
5,2019,VINHO  FINO DE MESA,15684588,,Vinho,Vinifera,1,True
6,2019,  Tinto,11433702,Vinho de Mesa,Vinho,Vinho de Mesa,3,False
7,2019,  Rosado,503524,Vinho de Mesa,Vinho,Vinho de Mesa,3,False
8,2019,  Branco,3747362,Vinho de Mesa,Vinho,Vinho de Mesa,3,False
9,2019,VINHO FRIZANTE,1826433,,Vinho,Produto Final,3,False
10,2019,VINHO ORGÂNICO,2554,,Vinho,Organico,3,False
11,2019,VINHO ESPECIAL,0,,Vinho,Especial,1,True
12,2019,  Tinto,0,Vinho Especial,Vinho,Vinho de Mesa,3,False
13,2019,  Rosado,0,Vinho Especial,Vinho,Vinho de Mesa,3,False
14,2019,  Branco,0,Vinho Especial,Vinho,Vinho de Mesa,3,False
15,2019,ESPUMANTES ,22759859,,Espumante,Produto Final,3,False
16,2019,  Espumante  Moscatel,8997187,Espumantes,Espumante,Produto Final,3,False
17,2019,  Espumante,13762361,Espumantes,Espumante,Produto Final,3,False
18,2019,  Espumante Orgânico,311,Espumantes,Espumante,Produto Final,3,False
19,2019,SUCO DE UVAS,147907617,,Suco,Suco de Uva,1,True
20,2019,  Suco Natural Integral,131628685,Sucos,Suco,Suco de Uva,3,False
21,2019,  Suco Adoçado,0,Sucos,Suco,Suco de Uva,3,False
22,2019,  Suco Reprocessado/reconstituido,7759932,Sucos,Suco,Suco de Uva,3,False
23,2019,  Suco Orgânico,416849,Sucos,Suco,Suco de Uva,3,False
24,2019,  Outros sucos de uvas,8102151,Sucos,Suco,Suco de Uva,3,False
25,2019,SUCO DE UVAS CONCENTRADO,28721470,,Suco,Suco de Uva,3,False
26,2019,OUTROS PRODUTOS COMERCIALIZADOS,34794651,,Outros,Outros Produtos,1,True
27,2019,  Outros vinhos (sem informação detalhada),310886,Outros,Vinho,Produto Final,3,False
28,2019,"  Agrin (fermentado, acetico misto)",0,Outros,Derivados,Derivados Industriais,2,False
29,2019,  Aguardente de vinho 50°gl,0,Outros,Vinho,Produto Final,3,False
30,2019,  Alcool vinico,0,Outros,Destilado,Produto Final,3,False
31,2019,  Bagaceira (graspa),8746,Outros,Destilado,Produto Final,3,False
32,2019,  Base champenoise champanha,65692,Outros,Espumante,Base,2,False
33,2019,  Base charmat champanha,271714,Outros,Espumante,Base,2,False
34,2019,  Base espumante moscatel,115468,Outros,Espumante,Base,2,False
35,2019,  Bebida de uva,498512,Outros,Suco,Suco de Uva,3,False
36,2019,  Borra líquida,17398,Outros,Derivados,Derivados Industriais,2,False
37,2019,  Borra seca,153770,Outros,Derivados,Derivados Industriais,2,False
38,2019,  Brandy (conhaque),5015,Outros,Destilado,Produto Final,3,False
39,2019,  Cooler,3782516,Outros,Outros,Bebidas Mistas,3,False
40,2019,  Coquetel com vinho,269701,Outros,Outros,Bebidas Mistas,3,False
41,2019,  Destilado de vinho,309,Outros,Vinho,Produto Final,3,False
42,2019,  Filtrado doce,4076204,Outros,Derivados,Derivados Industriais,2,False
43,2019,  Jeropiga,0,Outros,Mosto,Intermediario,2,False
44,2019,  Mistelas,3765,Outros,Mosto,Intermediario,2,False
45,2019,  Mosto concentrado,0,Outros,Mosto,Intermediario,2,False
46,2019,  Mosto de uva,5736852,Outros,Mosto,Intermediario,2,False
47,2019,  Mosto sulfitado,94000,Outros,Mosto,Intermediario,2,False
48,2019,  Nectar de uva,4006608,Outros,Suco,Suco de Uva,3,False
49,2019,  Outros produtos,2294581,Outros,Outros,Outros Produtos,1,True
50,2019,  Polpa de uva,1838395,Outros,Suco,Suco de Uva,3,False
51,2019,  Preparado líquido para refresco,52567,Outros,Suco,Suco de Uva,3,False
52,2019,  Refrigerante +50% suco,110648,Outros,Suco,Suco de Uva,3,False
53,2019,  Sangria,67279,Outros,Outros,Bebidas Mistas,3,False
54,2019,  Vinagre balsamico,211653,Outros,Derivados,Vinagre,3,False
55,2019,  Vinagre duplo,1130092,Outros,Derivados,Vinagre,3,False
56,2019,  Vinagre simples,6246945,Outros,Derivados,Vinagre,3,False
57,2019,  Vinho acetificado,2592380,Outros,Derivados,Vinagre,3,False
58,2019,  Vinho base para espumantes,0,Outros,Vinho,Produto Final,3,False
59,2019,  Vinho composto,366549,Outros,Vinho,Produto Final,3,False
60,2019,  Vinho licoroso,465964,Outros,Vinho,Produto Final,3,False
61,2019,  Vinho leve,306,Outros,Vinho,Produto Final,3,False
62,2019,  Vinho gaseificado,136,Outros,Vinho,Produto Final,3,False
1,2020,VINHO DE MESA,215557931,,Vinho,Vinho de Mesa,1,True
2,2020,  Tinto,189573423,Vinho de Mesa,Vinho,Vinho de Mesa,3,False
3,2020,  Rosado,1394901,Vinho de Mesa,Vinho,Vinho de Mesa,3,False
4,2020,  Branco,24589607,Vinho de Mesa,Vinho,Vinho de Mesa,3,False
5,2020,VINHO  FINO DE MESA,24310834,,Vinho,Vinifera,1,True
6,2020,  Tinto,18202453,Vinho de Mesa,Vinho,Vinho de Mesa,3,False
7,2020,  Rosado,993248,Vinho de Mesa,Vinho,Vinho de Mesa,3,False
8,2020,  Branco,5115133,Vinho de Mesa,Vinho,Vinho de Mesa,3,False
9,2020,VINHO FRIZANTE,2557585,,Vinho,Produto Final,3,False
10,2020,VINHO ORGÂNICO,10718,,Vinho,Organico,3,False
11,2020,VINHO ESPECIAL,0,,Vinho,Especial,1,True
12,2020,  Tinto,0,Vinho Especial,Vinho,Vinho de Mesa,3,False
13,2020,  Rosado,0,Vinho Especial,Vinho,Vinho de Mesa,3,False
14,2020,  Branco,0,Vinho Especial,Vinho,Vinho de Mesa,3,False
15,2020,ESPUMANTES ,22610762,,Espumante,Produto Final,3,False
16,2020,  Espumante  Moscatel,9298571,Espumantes,Espumante,Produto Final,3,False
17,2020,  Espumante,13311450,Espumantes,Espumante,Produto Final,3,False
18,2020,  Espumante Orgânico,742,Espumantes,Espumante,Produto Final,3,False
19,2020,SUCO DE UVAS,144889668,,Suco,Suco de Uva,1,True
20,2020,  Suco Natural Integral,114453657,Sucos,Suco,Suco de Uva,3,False
21,2020,  Suco Adoçado,0,Sucos,Suco,Suco de Uva,3,False
22,2020,  Suco Reprocessado/reconstituido,22066742,Sucos,Suco,Suco de Uva,3,False
23,2020,  Suco Orgânico,553391,Sucos,Suco,Suco de Uva,3,False
24,2020,  Outros sucos de uvas,7815879,Sucos,Suco,Suco de Uva,3,False
25,2020,SUCO DE UVAS CONCENTRADO,22422414,,Suco,Suco de Uva,3,False
26,2020,OUTROS PRODUTOS COMERCIALIZADOS,26547242,,Outros,Outros Produtos,1,True
27,2020,  Outros vinhos (sem informação detalhada),192057,Outros,Vinho,Produto Final,3,False
28,2020,"  Agrin (fermentado, acetico misto)",0,Outros,Derivados,Derivados Industriais,2,False
29,2020,  Aguardente de vinho 50°gl,866,Outros,Vinho,Produto Final,3,False
30,2020,  Alcool vinico,6640,Outros,Destilado,Produto Final,3,False
31,2020,  Bagaceira (graspa),7610,Outros,Destilado,Produto Final,3,False
32,2020,  Base champenoise champanha,8772,Outros,Espumante,Base,2,False
33,2020,  Base charmat champanha,123,Outros,Espumante,Base,2,False
34,2020,  Base espumante moscatel,23703,Outros,Espumante,Base,2,False
35,2020,  Bebida de uva,354511,Outros,Suco,Suco de Uva,3,False
36,2020,  Borra líquida,22975,Outros,Derivados,Derivados Industriais,2,False
37,2020,  Borra seca,146260,Outros,Derivados,Derivados Industriais,2,False
38,2020,  Brandy (conhaque),7966,Outros,Destilado,Produto Final,3,False
39,2020,  Cooler,6260381,Outros,Outros,Bebidas Mistas,3,False
40,2020,  Coquetel com vinho,205664,Outros,Outros,Bebidas Mistas,3,False
41,2020,  Destilado de vinho,200,Outros,Vinho,Produto Final,3,False
42,2020,  Filtrado doce,2415338,Outros,Derivados,Derivados Industriais,2,False
43,2020,  Jeropiga,1267,Outros,Mosto,Intermediario,2,False
44,2020,  Mistelas,1201,Outros,Mosto,Intermediario,2,False
45,2020,  Mosto concentrado,0,Outros,Mosto,Intermediario,2,False
46,2020,  Mosto de uva,48044,Outros,Mosto,Intermediario,2,False
47,2020,  Mosto sulfitado,0,Outros,Mosto,Intermediario,2,False
48,2020,  Nectar de uva,3319597,Outros,Suco,Suco de Uva,3,False
49,2020,  Outros produtos,2543754,Outros,Outros,Outros Produtos,1,True
50,2020,  Polpa de uva,1129453,Outros,Suco,Suco de Uva,3,False
51,2020,  Preparado líquido para refresco,11366,Outros,Suco,Suco de Uva,3,False
52,2020,  Refrigerante +50% suco,144945,Outros,Suco,Suco de Uva,3,False
53,2020,  Sangria,11017,Outros,Outros,Bebidas Mistas,3,False
54,2020,  Vinagre balsamico,248771,Outros,Derivados,Vinagre,3,False
55,2020,  Vinagre duplo,1075579,Outros,Derivados,Vinagre,3,False
56,2020,  Vinagre simples,6049584,Outros,Derivados,Vinagre,3,False
57,2020,  Vinho acetificado,1879227,Outros,Derivados,Vinagre,3,False
58,2020,  Vinho base para espumantes,0,Outros,Vinho,Produto Final,3,False
59,2020,  Vinho composto,63625,Outros,Vinho,Produto Final,3,False
60,2020,  Vinho licoroso,362340,Outros,Vinho,Produto Final,3,False
61,2020,  Vinho leve,396,Outros,Vinho,Produto Final,3,False
62,2020,  Vinho gaseificado,4012,Outros,Vinho,Produto Final,3,False
1,2021,VINHO DE MESA,210012238,,Vinho,Vinho de Mesa,1,True
2,2021,  Tinto,185653678,Vinho de Mesa,Vinho,Vinho de Mesa,3,False
3,2021,  Rosado,1931606,Vinho de Mesa,Vinho,Vinho de Mesa,3,False
4,2021,  Branco,22426954,Vinho de Mesa,Vinho,Vinho de Mesa,3,False
5,2021,VINHO  FINO DE MESA,27080445,,Vinho,Vinifera,1,True
6,2021,  Tinto,19337862,Vinho de Mesa,Vinho,Vinho de Mesa,3,False
7,2021,  Rosado,1603537,Vinho de Mesa,Vinho,Vinho de Mesa,3,False
8,2021,  Branco,6139046,Vinho de Mesa,Vinho,Vinho de Mesa,3,False
9,2021,VINHO FRIZANTE,3696762,,Vinho,Produto Final,3,False
10,2021,VINHO ORGÂNICO,18686,,Vinho,Organico,3,False
11,2021,VINHO ESPECIAL,0,,Vinho,Especial,1,True
12,2021,  Tinto,0,Vinho Especial,Vinho,Vinho de Mesa,3,False
13,2021,  Rosado,0,Vinho Especial,Vinho,Vinho de Mesa,3,False
14,2021,  Branco,0,Vinho Especial,Vinho,Vinho de Mesa,3,False
15,2021,ESPUMANTES ,31242697,,Espumante,Produto Final,3,False
16,2021,  Espumante  Moscatel,12240059,Espumantes,Espumante,Produto Final,3,False
17,2021,  Espumante,19001999,Espumantes,Espumante,Produto Final,3,False
18,2021,  Espumante Orgânico,639,Espumantes,Espumante,Produto Final,3,False
19,2021,SUCO DE UVAS,147753321,,Suco,Suco de Uva,1,True
20,2021,  Suco Natural Integral,115173833,Sucos,Suco,Suco de Uva,3,False
21,2021,  Suco Adoçado,0,Sucos,Suco,Suco de Uva,3,False
22,2021,  Suco Reprocessado/reconstituido,26136089,Sucos,Suco,Suco de Uva,3,False
23,2021,  Suco Orgânico,902299,Sucos,Suco,Suco de Uva,3,False
24,2021,  Outros sucos de uvas,5541100,Sucos,Suco,Suco de Uva,3,False
25,2021,SUCO DE UVAS CONCENTRADO,26730942,,Suco,Suco de Uva,3,False
26,2021,OUTROS PRODUTOS COMERCIALIZADOS,26657930,,Outros,Outros Produtos,1,True
27,2021,  Outros vinhos (sem informação detalhada),17618,Outros,Vinho,Produto Final,3,False
28,2021,"  Agrin (fermentado, acetico misto)",0,Outros,Derivados,Derivados Industriais,2,False
29,2021,  Aguardente de vinho 50°gl,0,Outros,Vinho,Produto Final,3,False
30,2021,  Alcool vinico,0,Outros,Destilado,Produto Final,3,False
31,2021,  Bagaceira (graspa),7676,Outros,Destilado,Produto Final,3,False
32,2021,  Base champenoise champanha,9580,Outros,Espumante,Base,2,False
33,2021,  Base charmat champanha,4230,Outros,Espumante,Base,2,False
34,2021,  Base espumante moscatel,49734,Outros,Espumante,Base,2,False
35,2021,  Bebida de uva,324298,Outros,Suco,Suco de Uva,3,False
36,2021,  Borra líquida,935,Outros,Derivados,Derivados Industriais,2,False
37,2021,  Borra seca,414100,Outros,Derivados,Derivados Industriais,2,False
38,2021,  Brandy (conhaque),7311,Outros,Destilado,Produto Final,3,False
39,2021,  Cooler,6107943,Outros,Outros,Bebidas Mistas,3,False
40,2021,  Coquetel com vinho,244184,Outros,Outros,Bebidas Mistas,3,False
41,2021,  Destilado de vinho,175,Outros,Vinho,Produto Final,3,False
42,2021,  Filtrado doce,2430821,Outros,Derivados,Derivados Industriais,2,False
43,2021,  Jeropiga,1763,Outros,Mosto,Intermediario,2,False
44,2021,  Mistelas,9075,Outros,Mosto,Intermediario,2,False
45,2021,  Mosto concentrado,0,Outros,Mosto,Intermediario,2,False
46,2021,  Mosto de uva,803171,Outros,Mosto,Intermediario,2,False
47,2021,  Mosto sulfitado,0,Outros,Mosto,Intermediario,2,False
48,2021,  Nectar de uva,4021229,Outros,Suco,Suco de Uva,3,False
49,2021,  Outros produtos,2105686,Outros,Outros,Outros Produtos,1,True
50,2021,  Polpa de uva,1002033,Outros,Suco,Suco de Uva,3,False
51,2021,  Preparado líquido para refresco,23455,Outros,Suco,Suco de Uva,3,False
52,2021,  Refrigerante +50% suco,175954,Outros,Suco,Suco de Uva,3,False
53,2021,  Sangria,17222,Outros,Outros,Bebidas Mistas,3,False
54,2021,  Vinagre balsamico,332217,Outros,Derivados,Vinagre,3,False
55,2021,  Vinagre duplo,795060,Outros,Derivados,Vinagre,3,False
56,2021,  Vinagre simples,5647166,Outros,Derivados,Vinagre,3,False
57,2021,  Vinho acetificado,1448086,Outros,Derivados,Vinagre,3,False
58,2021,  Vinho base para espumantes,0,Outros,Vinho,Produto Final,3,False
59,2021,  Vinho composto,227116,Outros,Vinho,Produto Final,3,False
60,2021,  Vinho licoroso,376597,Outros,Vinho,Produto Final,3,False
61,2021,  Vinho leve,0,Outros,Vinho,Produto Final,3,False
62,2021,  Vinho gaseificado,53495,Outros,Vinho,Produto Final,3,False
1,2022,VINHO DE MESA,187939996,,Vinho,Vinho de Mesa,1,True
2,2022,  Tinto,165067340,Vinho de Mesa,Vinho,Vinho de Mesa,3,False
3,2022,  Rosado,2213723,Vinho de Mesa,Vinho,Vinho de Mesa,3,False
4,2022,  Branco,20658933,Vinho de Mesa,Vinho,Vinho de Mesa,3,False
5,2022,VINHO  FINO DE MESA,21533487,,Vinho,Vinifera,1,True
6,2022,  Tinto,15258778,Vinho de Mesa,Vinho,Vinho de Mesa,3,False
7,2022,  Rosado,1318396,Vinho de Mesa,Vinho,Vinho de Mesa,3,False
8,2022,  Branco,4956314,Vinho de Mesa,Vinho,Vinho de Mesa,3,False
9,2022,VINHO FRIZANTE,2875864,,Vinho,Produto Final,3,False
10,2022,VINHO ORGÂNICO,14947,,Vinho,Organico,3,False
11,2022,VINHO ESPECIAL,0,,Vinho,Especial,1,True
12,2022,  Tinto,0,Vinho Especial,Vinho,Vinho de Mesa,3,False
13,2022,  Rosado,0,Vinho Especial,Vinho,Vinho de Mesa,3,False
14,2022,  Branco,0,Vinho Especial,Vinho,Vinho de Mesa,3,False
15,2022,ESPUMANTES ,29525942,,Espumante,Produto Final,3,False
16,2022,  Espumante  Moscatel,12204315,Espumantes,Espumante,Produto Final,3,False
17,2022,  Espumante,17321031,Espumantes,Espumante,Produto Final,3,False
18,2022,  Espumante Orgânico,597,Espumantes,Espumante,Produto Final,3,False
19,2022,SUCO DE UVAS,157125036,,Suco,Suco de Uva,1,True
20,2022,  Suco Natural Integral,115394795,Sucos,Suco,Suco de Uva,3,False
21,2022,  Suco Adoçado,0,Sucos,Suco,Suco de Uva,3,False
22,2022,  Suco Reprocessado/reconstituido,35139154,Sucos,Suco,Suco de Uva,3,False
23,2022,  Suco Orgânico,1002685,Sucos,Suco,Suco de Uva,3,False
24,2022,  Outros sucos de uvas,5588403,Sucos,Suco,Suco de Uva,3,False
25,2022,SUCO DE UVAS CONCENTRADO,33632834,,Suco,Suco de Uva,3,False
26,2022,OUTROS PRODUTOS COMERCIALIZADOS,31704382,,Outros,Outros Produtos,1,True
27,2022,  Outros vinhos (sem informação detalhada),8812,Outros,Vinho,Produto Final,3,False
28,2022,"  Agrin (fermentado, acetico misto)",0,Outros,Derivados,Derivados Industriais,2,False
29,2022,  Aguardente de vinho 50°gl,0,Outros,Vinho,Produto Final,3,False
30,2022,  Alcool vinico,0,Outros,Destilado,Produto Final,3,False
31,2022,  Bagaceira (graspa),5594,Outros,Destilado,Produto Final,3,False
32,2022,  Base champenoise champanha,60958,Outros,Espumante,Base,2,False
33,2022,  Base charmat champanha,226901,Outros,Espumante,Base,2,False
34,2022,  Base espumante moscatel,720603,Outros,Espumante,Base,2,False
35,2022,  Bebida de uva,139943,Outros,Suco,Suco de Uva,3,False
36,2022,  Borra líquida,49840,Outros,Derivados,Derivados Industriais,2,False
37,2022,  Borra seca,122525,Outros,Derivados,Derivados Industriais,2,False
38,2022,  Brandy (conhaque),4407,Outros,Destilado,Produto Final,3,False
39,2022,  Cooler,4505384,Outros,Outros,Bebidas Mistas,3,False
40,2022,  Coquetel com vinho,292420,Outros,Outros,Bebidas Mistas,3,False
41,2022,  Destilado de vinho,33,Outros,Vinho,Produto Final,3,False
42,2022,  Filtrado doce,2339403,Outros,Derivados,Derivados Industriais,2,False
43,2022,  Jeropiga,1392,Outros,Mosto,Intermediario,2,False
44,2022,  Mistelas,4080,Outros,Mosto,Intermediario,2,False
45,2022,  Mosto concentrado,0,Outros,Mosto,Intermediario,2,False
46,2022,  Mosto de uva,1579638,Outros,Mosto,Intermediario,2,False
47,2022,  Mosto sulfitado,0,Outros,Mosto,Intermediario,2,False
48,2022,  Nectar de uva,4719055,Outros,Suco,Suco de Uva,3,False
49,2022,  Outros produtos,7406812,Outros,Outros,Outros Produtos,1,True
50,2022,  Polpa de uva,1058011,Outros,Suco,Suco de Uva,3,False
51,2022,  Preparado líquido para refresco,19711,Outros,Suco,Suco de Uva,3,False
52,2022,  Refrigerante +50% suco,265026,Outros,Suco,Suco de Uva,3,False
53,2022,  Sangria,95605,Outros,Outros,Bebidas Mistas,3,False
54,2022,  Vinagre balsamico,296664,Outros,Derivados,Vinagre,3,False
55,2022,  Vinagre duplo,987142,Outros,Derivados,Vinagre,3,False
56,2022,  Vinagre simples,5309881,Outros,Derivados,Vinagre,3,False
57,2022,  Vinho acetificado,1052563,Outros,Derivados,Vinagre,3,False
58,2022,  Vinho base para espumantes,0,Outros,Vinho,Produto Final,3,False
59,2022,  Vinho composto,32000,Outros,Vinho,Produto Final,3,False
60,2022,  Vinho licoroso,385006,Outros,Vinho,Produto Final,3,False
61,2022,  Vinho leve,27,Outros,Vinho,Produto Final,3,False
62,2022,  Vinho gaseificado,14947,Outros,Vinho,Produto Final,3,False
1,2023,VINHO DE MESA,187016848,,Vinho,Vinho de Mesa,1,True
2,2023,  Tinto,165097539,Vinho de Mesa,Vinho,Vinho de Mesa,3,False
3,2023,  Rosado,2520748,Vinho de Mesa,Vinho,Vinho de Mesa,3,False
4,2023,  Branco,19398561,Vinho de Mesa,Vinho,Vinho de Mesa,3,False
5,2023,VINHO  FINO DE MESA,18589310,,Vinho,Vinifera,1,True
6,2023,  Tinto,12450606,Vinho de Mesa,Vinho,Vinho de Mesa,3,False
7,2023,  Rosado,1214583,Vinho de Mesa,Vinho,Vinho de Mesa,3,False
8,2023,  Branco,4924121,Vinho de Mesa,Vinho,Vinho de Mesa,3,False
9,2023,VINHO FRIZANTE,2843600,,Vinho,Produto Final,3,False
10,2023,VINHO ORGÂNICO,9123,,Vinho,Organico,3,False
11,2023,VINHO ESPECIAL,0,,Vinho,Especial,1,True
12,2023,  Tinto,0,Vinho Especial,Vinho,Vinho de Mesa,3,False
13,2023,  Rosado,0,Vinho Especial,Vinho,Vinho de Mesa,3,False
14,2023,  Branco,0,Vinho Especial,Vinho,Vinho de Mesa,3,False
15,2023,ESPUMANTES ,29381635,,Espumante,Produto Final,3,False
16,2023,  Espumante  Moscatel,9771698,Espumantes,Espumante,Produto Final,3,False
17,2023,  Espumante,19609379,Espumantes,Espumante,Produto Final,3,False
18,2023,  Espumante Orgânico,558,Espumantes,Espumante,Produto Final,3,False
19,2023,SUCO DE UVAS,166708720,,Suco,Suco de Uva,1,True
20,2023,  Suco Natural Integral,129419407,Sucos,Suco,Suco de Uva,3,False
21,2023,  Suco Adoçado,128599,Sucos,Suco,Suco de Uva,3,False
22,2023,  Suco Reprocessado/reconstituido,34402925,Sucos,Suco,Suco de Uva,3,False
23,2023,  Suco Orgânico,932154,Sucos,Suco,Suco de Uva,3,False
24,2023,  Outros sucos de uvas,1825635,Sucos,Suco,Suco de Uva,3,False
25,2023,SUCO DE UVAS CONCENTRADO,37852507,,Suco,Suco de Uva,3,False
26,2023,OUTROS PRODUTOS COMERCIALIZADOS,50241957,,Outros,Outros Produtos,1,True
27,2023,  Outros vinhos (sem informação detalhada),8152,Outros,Vinho,Produto Final,3,False
28,2023,"  Agrin (fermentado, acetico misto)",0,Outros,Derivados,Derivados Industriais,2,False
29,2023,  Aguardente de vinho 50°gl,111,Outros,Vinho,Produto Final,3,False
30,2023,  Alcool vinico,0,Outros,Destilado,Produto Final,3,False
31,2023,  Bagaceira (graspa),0,Outros,Destilado,Produto Final,3,False
32,2023,  Base champenoise champanha,66290,Outros,Espumante,Base,2,False
33,2023,  Base charmat champanha,184040,Outros,Espumante,Base,2,False
34,2023,  Base espumante moscatel,722984,Outros,Espumante,Base,2,False
35,2023,  Bebida de uva,16780,Outros,Suco,Suco de Uva,3,False
36,2023,  Borra líquida,72600,Outros,Derivados,Derivados Industriais,2,False
37,2023,  Borra seca,53220,Outros,Derivados,Derivados Industriais,2,False
38,2023,  Brandy (conhaque),4506,Outros,Destilado,Produto Final,3,False
39,2023,  Cooler,4321881,Outros,Outros,Bebidas Mistas,3,False
40,2023,  Coquetel com vinho,397156,Outros,Outros,Bebidas Mistas,3,False
41,2023,  Destilado de vinho,245,Outros,Vinho,Produto Final,3,False
42,2023,  Filtrado doce,2366601,Outros,Derivados,Derivados Industriais,2,False
43,2023,  Jeropiga,346,Outros,Mosto,Intermediario,2,False
44,2023,  Mistelas,1668,Outros,Mosto,Intermediario,2,False
45,2023,  Mosto concentrado,0,Outros,Mosto,Intermediario,2,False
46,2023,  Mosto de uva,359626,Outros,Mosto,Intermediario,2,False
47,2023,  Mosto sulfitado,0,Outros,Mosto,Intermediario,2,False
48,2023,  Nectar de uva,3604413,Outros,Suco,Suco de Uva,3,False
49,2023,  Outros produtos,27811886,Outros,Outros,Outros Produtos,1,True
50,2023,  Polpa de uva,1331651,Outros,Suco,Suco de Uva,3,False
51,2023,  Preparado líquido para refresco,17178,Outros,Suco,Suco de Uva,3,False
52,2023,  Refrigerante +50% suco,501876,Outros,Suco,Suco de Uva,3,False
53,2023,  Sangria,84157,Outros,Outros,Bebidas Mistas,3,False
54,2023,  Vinagre balsamico,338926,Outros,Derivados,Vinagre,3,False
55,2023,  Vinagre duplo,1769130,Outros,Derivados,Vinagre,3,False
56,2023,  Vinagre simples,5047280,Outros,Derivados,Vinagre,3,False
57,2023,  Vinho acetificado,194020,Outros,Derivados,Vinagre,3,False
58,2023,  Vinho base para espumantes,0,Outros,Vinho,Produto Final,3,False
59,2023,  Vinho composto,981,Outros,Vinho,Produto Final,3,False
60,2023,  Vinho licoroso,421974,Outros,Vinho,Produto Final,3,False
61,2023,  Vinho leve,132064,Outros,Vinho,Produto Final,3,False
62,2023,  Vinho gaseificado,410215,Outros,Vinho,Produto Final,3,False
