id,ano,produto,volume,categoria_produto,subcategoria_produto,nivel_produto,eh_agregado
27,2016,Mosto dessulfitado,0,Mosto,Intermediario,2,False
28,2016,Mistelas,0,Mosto,Intermediario,2,False
29,2016,Néctar de uva,0,Suco,Suco de Uva,3,False
30,2016,Licorosos,0,Vinho,Produto Final,3,False
31,2016,Compostos,0,Derivados,Derivados Industriais,2,False
32,2016,Jeropiga,0,Mosto,Intermediario,2,False
33,2016,Filtrado,0,Derivados,Derivados Industriais,2,False
34,2016,Frisante,0,Espumante,Produto Final,3,False
35,2016,Vinho leve,0,Vinho,Produto Final,3,False
36,2016,Vinho licoroso,24200,Vinho,Produto Final,3,False
37,2016,Brandy,0,Destilado,Produto Final,3,False
38,2016,Destilado,0,Destilado,Produto Final,3,False
39,2016,Bagaceira,1000,Destilado,Produto Final,3,False
40,2016,Licor de bagaceira,0,Destilado,Produto Final,3,False
41,2016,Vinagre,5000,Derivados,Vinagre,3,False
42,2016,Borra líquida,24975,Derivados,Derivados Industriais,2,False
43,2016,Borra seca,82367,Derivados,Derivados Industriais,2,False
44,2016,Vinho Composto,0,Vinho,Produto Final,3,False
45,2016,Pisco,0,Destilado,Produto Final,3,False
46,2016,Vinho orgânico,0,Vinho,Organico,3,False
47,2016,Espumante orgânico,0,Espumante,Produto Final,3,False
48,2016,Destilado alcoólico simples de bagaceira ,0,Destilado,Produto Final,3,False
49,2016,Vinho acidificado ,0,Vinho,Produto Final,3,False
50,2016,Mosto parcialmente fermentado ,0,Mosto,Intermediario,2,False
51,2016,Outros derivados,0,Derivados,Derivados Industriais,2,False
1,2017,VINHO DE MESA,255015187,Vinho,Vinho de Mesa,1,True
2,2017,Tinto,1365957,Vinho,Vinho de Mesa,3,False
3,2017,Branco,217527985,Vinho,Vinho de Mesa,3,False
4,2017,Rosado,36121245,Vinho,Vinho de Mesa,3,False
5,2017,VINHO FINO DE MESA (VINIFERA),44537870,Vinho,Vinifera,1,True
6,2017,Tinto,21442212,Vinho,Vinho de Mesa,3,False
7,2017,Branco,21928400,Vinho,Vinho de Mesa,3,False
8,2017,Rosado,1167258,Vinho,Vinho de Mesa,3,False
9,2017,SUCO,77161971,Suco,Suco de Uva,1,True
10,2017,Suco de uva integral,46865626,Suco,Suco de Uva,3,False
11,2017,Suco de uva concentrado,30059271,Suco,Suco de Uva,3,False
12,2017,Suco de uva adoçado,177774,Suco,Suco de Uva,3,False
13,2017,Suco de uva orgânico,0,Suco,Suco de Uva,3,False
14,2017,Suco de uva reconstituído,59300,Suco,Suco de Uva,3,False
15,2017,DERIVADOS,109116761,Derivados,Derivados Industriais,1,True
16,2017,Espumante,11280,Espumante,Produto Final,3,False
17,2017,Espumante moscatel,152375,Espumante,Produto Final,3,False
18,2017,Base espumante,0,Espumante,Base,2,False
19,2017,Base espumante moscatel,1965629,Espumante,Base,2,False
20,2017,Base Champenoise champanha,1552403,Espumante,Base,2,False
21,2017,Base Charmat champanha,893364,Espumante,Base,2,False
22,2017,Bebida de uva,0,Suco,Suco de Uva,3,False
23,2017,Polpa de uva,2507125,Suco,Suco de Uva,3,False
24,2017,Mosto simples,101010116,Mosto,Intermediario,2,False
25,2017,Mosto concentrado,0,Mosto,Intermediario,2,False
26,2017,Mosto de uva com bagaço,772110,Mosto,Intermediario,2,False
27,2017,Mosto dessulfitado,0,Mosto,Intermediario,2,False
28,2017,Mistelas,1500,Mosto,Intermediario,2,False
29,2017,Néctar de uva,3000,Suco,Suco de Uva,3,False
30,2017,Licorosos,110820,Vinho,Produto Final,3,False
31,2017,Compostos,0,Derivados,Derivados Industriais,2,False
32,2017,Jeropiga,0,Mosto,Intermediario,2,False
33,2017,Filtrado,0,Derivados,Derivados Industriais,2,False
34,2017,Frisante,0,Espumante,Produto Final,3,False
35,2017,Vinho leve,0,Vinho,Produto Final,3,False
36,2017,Vinho licoroso,110820,Vinho,Produto Final,3,False
37,2017,Brandy,0,Destilado,Produto Final,3,False
38,2017,Destilado,0,Destilado,Produto Final,3,False
39,2017,Bagaceira,900,Destilado,Produto Final,3,False
40,2017,Licor de bagaceira,0,Destilado,Produto Final,3,False
41,2017,Vinagre,25319,Derivados,Vinagre,3,False
42,2017,Borra líquida,0,Derivados,Derivados Industriais,2,False
43,2017,Borra seca,0,Derivados,Derivados Industriais,2,False
44,2017,Vinho Composto,0,Vinho,Produto Final,3,False
45,2017,Pisco,0,Destilado,Produto Final,3,False
46,2017,Vinho orgânico,0,Vinho,Organico,3,False
47,2017,Espumante orgânico,0,Espumante,Produto Final,3,False
48,2017,Destilado alcoólico simples de bagaceira ,0,Destilado,Produto Final,3,False
49,2017,Vinho acidificado ,0,Vinho,Produto Final,3,False
50,2017,Mosto parcialmente fermentado ,0,Mosto,Intermediario,2,False
51,2017,Outros derivados,0,Derivados,Derivados Industriais,2,False
1,2018,VINHO DE MESA,218375636,Vinho,Vinho de Mesa,1,True
2,2018,Tinto,188270142,Vinho,Vinho de Mesa,3,False
3,2018,Branco,29229970,Vinho,Vinho de Mesa,3,False
4,2018,Rosado,875524,Vinho,Vinho de Mesa,3,False
5,2018,VINHO FINO DE MESA (VINIFERA),38707220,Vinho,Vinifera,1,True
6,2018,Tinto,19118254,Vinho,Vinho de Mesa,3,False
7,2018,Branco,18297257,Vinho,Vinho de Mesa,3,False
8,2018,Rosado,1291709,Vinho,Vinho de Mesa,3,False
9,2018,SUCO,65467906,Suco,Suco de Uva,1,True
10,2018,Suco de uva integral,34367996,Suco,Suco de Uva,3,False
11,2018,Suco de uva concentrado,31099910,Suco,Suco de Uva,3,False
12,2018,Suco de uva adoçado,0,Suco,Suco de Uva,3,False
13,2018,Suco de uva orgânico,0,Suco,Suco de Uva,3,False
14,2018,Suco de uva reconstituído,0,Suco,Suco de Uva,3,False
15,2018,DERIVADOS,95202101,Derivados,Derivados Industriais,1,True
16,2018,Espumante,68500,Espumante,Produto Final,3,False
17,2018,Espumante moscatel,326200,Espumante,Produto Final,3,False
18,2018,Base espumante,0,Espumante,Base,2,False
19,2018,Base espumante moscatel,1320650,Espumante,Base,2,False
20,2018,Base Champenoise champanha,228518,Espumante,Base,2,False
21,2018,Base Charmat champanha,1746540,Espumante,Base,2,False
22,2018,Bebida de uva,0,Suco,Suco de Uva,3,False
23,2018,Polpa de uva,2112683,Suco,Suco de Uva,3,False
24,2018,Mosto simples,88910980,Mosto,Intermediario,2,False
25,2018,Mosto concentrado,0,Mosto,Intermediario,2,False
26,2018,Mosto de uva com bagaço,0,Mosto,Intermediario,2,False
27,2018,Mosto dessulfitado,0,Mosto,Intermediario,2,False
28,2018,Mistelas,2000,Mosto,Intermediario,2,False
29,2018,Néctar de uva,0,Suco,Suco de Uva,3,False
30,2018,Licorosos,0,Vinho,Produto Final,3,False
31,2018,Compostos,0,Derivados,Derivados Industriais,2,False
32,2018,Jeropiga,0,Mosto,Intermediario,2,False
33,2018,Filtrado,0,Derivados,Derivados Industriais,2,False
34,2018,Frisante,0,Espumante,Produto Final,3,False
35,2018,Vinho leve,8000,Vinho,Produto Final,3,False
36,2018,Vinho licoroso,124303,Vinho,Produto Final,3,False
37,2018,Brandy,0,Destilado,Produto Final,3,False
38,2018,Destilado,680,Destilado,Produto Final,3,False
39,2018,Bagaceira,2100,Destilado,Produto Final,3,False
40,2018,Licor de bagaceira,0,Destilado,Produto Final,3,False
41,2018,Vinagre,25367,Derivados,Vinagre,3,False
42,2018,Borra líquida,255100,Derivados,Derivados Industriais,2,False
43,2018,Borra seca,70480,Derivados,Derivados Industriais,2,False
44,2018,Vinho Composto,0,Vinho,Produto Final,3,False
45,2018,Pisco,0,Destilado,Produto Final,3,False
46,2018,Vinho orgânico,0,Vinho,Organico,3,False
47,2018,Espumante orgânico,0,Espumante,Produto Final,3,False
48,2018,Destilado alcoólico simples de bagaceira ,0,Destilado,Produto Final,3,False
49,2018,Vinho acidificado ,0,Vinho,Produto Final,3,False
50,2018,Mosto parcialmente fermentado ,0,Mosto,Intermediario,2,False
51,2018,Outros derivados,0,Derivados,Derivados Industriais,2,False
1,2019,VINHO DE MESA,144629737,Vinho,Vinho de Mesa,1,True
2,2019,Tinto,121045115,Vinho,Vinho de Mesa,3,False
3,2019,Branco,22032828,Vinho,Vinho de Mesa,3,False
4,2019,Rosado,1551794,Vinho,Vinho de Mesa,3,False
5,2019,VINHO FINO DE MESA (VINIFERA),37615422,Vinho,Vinifera,1,True
6,2019,Tinto,17389377,Vinho,Vinho de Mesa,3,False
7,2019,Branco,18193055,Vinho,Vinho de Mesa,3,False
8,2019,Rosado,2032990,Vinho,Vinho de Mesa,3,False
9,2019,SUCO,77805352,Suco,Suco de Uva,1,True
10,2019,Suco de uva integral,50239767,Suco,Suco de Uva,3,False
11,2019,Suco de uva concentrado,26861009,Suco,Suco de Uva,3,False
12,2019,Suco de uva adoçado,120320,Suco,Suco de Uva,3,False
13,2019,Suco de uva orgânico,0,Suco,Suco de Uva,3,False
14,2019,Suco de uva reconstituído,584256,Suco,Suco de Uva,3,False
15,2019,DERIVADOS,142888747,Derivados,Derivados Industriais,1,True
16,2019,Espumante,52176,Espumante,Produto Final,3,False
17,2019,Espumante moscatel,515800,Espumante,Produto Final,3,False
18,2019,Base espumante,0,Espumante,Base,2,False
19,2019,Base espumante moscatel,1962443,Espumante,Base,2,False
20,2019,Base Champenoise champanha,274903,Espumante,Base,2,False
21,2019,Base Charmat champanha,1188095,Espumante,Base,2,False
22,2019,Bebida de uva,0,Suco,Suco de Uva,3,False
23,2019,Polpa de uva,1480269,Suco,Suco de Uva,3,False
24,2019,Mosto simples,135614344,Mosto,Intermediario,2,False
25,2019,Mosto concentrado,0,Mosto,Intermediario,2,False
26,2019,Mosto de uva com bagaço,645816,Mosto,Intermediario,2,False
27,2019,Mosto dessulfitado,1000,Mosto,Intermediario,2,False
28,2019,Mistelas,3000,Mosto,Intermediario,2,False
29,2019,Néctar de uva,32519,Suco,Suco de Uva,3,False
30,2019,Licorosos,0,Vinho,Produto Final,3,False
31,2019,Compostos,0,Derivados,Derivados Industriais,2,False
32,2019,Jeropiga,0,Mosto,Intermediario,2,False
33,2019,Filtrado,0,Derivados,Derivados Industriais,2,False
34,2019,Frisante,0,Espumante,Produto Final,3,False
35,2019,Vinho leve,0,Vinho,Produto Final,3,False
36,2019,Vinho licoroso,99485,Vinho,Produto Final,3,False
37,2019,Brandy,0,Destilado,Produto Final,3,False
38,2019,Destilado,0,Destilado,Produto Final,3,False
39,2019,Bagaceira,10495,Destilado,Produto Final,3,False
40,2019,Licor de bagaceira,1507,Destilado,Produto Final,3,False
41,2019,Vinagre,76096,Derivados,Vinagre,3,False
42,2019,Borra líquida,901431,Derivados,Derivados Industriais,2,False
43,2019,Borra seca,25996,Derivados,Derivados Industriais,2,False
44,2019,Vinho Composto,0,Vinho,Produto Final,3,False
45,2019,Pisco,3372,Destilado,Produto Final,3,False
46,2019,Vinho orgânico,0,Vinho,Organico,3,False
47,2019,Espumante orgânico,0,Espumante,Produto Final,3,False
48,2019,Destilado alcoólico simples de bagaceira ,0,Destilado,Produto Final,3,False
49,2019,Vinho acidificado ,0,Vinho,Produto Final,3,False
50,2019,Mosto parcialmente fermentado ,0,Mosto,Intermediario,2,False
51,2019,Outros derivados,0,Derivados,Derivados Industriais,2,False
1,2020,VINHO DE MESA,124200414,Vinho,Vinho de Mesa,1,True
2,2020,Tinto,103916391,Vinho,Vinho de Mesa,3,False
3,2020,Branco,19568734,Vinho,Vinho de Mesa,3,False
4,2020,Rosado,715289,Vinho,Vinho de Mesa,3,False
5,2020,VINHO FINO DE MESA (VINIFERA),32516686,Vinho,Vinifera,1,True
6,2020,Tinto,15451883,Vinho,Vinho de Mesa,3,False
7,2020,Branco,15487915,Vinho,Vinho de Mesa,3,False
8,2020,Rosado,1576888,Vinho,Vinho de Mesa,3,False
9,2020,SUCO,69261287,Suco,Suco de Uva,1,True
10,2020,Suco de uva integral,40718523,Suco,Suco de Uva,3,False
11,2020,Suco de uva concentrado,27963865,Suco,Suco de Uva,3,False
12,2020,Suco de uva adoçado,107289,Suco,Suco de Uva,3,False
13,2020,Suco de uva orgânico,471610,Suco,Suco de Uva,3,False
14,2020,Suco de uva reconstituído,0,Suco,Suco de Uva,3,False
15,2020,DERIVADOS,92533804,Derivados,Derivados Industriais,1,True
16,2020,Espumante,32399,Espumante,Produto Final,3,False
17,2020,Espumante moscatel,689139,Espumante,Produto Final,3,False
18,2020,Base espumante,0,Espumante,Base,2,False
19,2020,Base espumante moscatel,3006705,Espumante,Base,2,False
20,2020,Base Champenoise champanha,200777,Espumante,Base,2,False
21,2020,Base Charmat champanha,2487939,Espumante,Base,2,False
22,2020,Bebida de uva,0,Suco,Suco de Uva,3,False
23,2020,Polpa de uva,1803472,Suco,Suco de Uva,3,False
24,2020,Mosto simples,80355474,Mosto,Intermediario,2,False
25,2020,Mosto concentrado,0,Mosto,Intermediario,2,False
26,2020,Mosto de uva com bagaço,3078256,Mosto,Intermediario,2,False
27,2020,Mosto dessulfitado,5000,Mosto,Intermediario,2,False
28,2020,Mistelas,0,Mosto,Intermediario,2,False
29,2020,Néctar de uva,46000,Suco,Suco de Uva,3,False
30,2020,Licorosos,0,Vinho,Produto Final,3,False
31,2020,Compostos,0,Derivados,Derivados Industriais,2,False
32,2020,Jeropiga,2000,Mosto,Intermediario,2,False
33,2020,Filtrado,0,Derivados,Derivados Industriais,2,False
34,2020,Frisante,0,Espumante,Produto Final,3,False
35,2020,Vinho leve,0,Vinho,Produto Final,3,False
36,2020,Vinho licoroso,48678,Vinho,Produto Final,3,False
37,2020,Brandy,0,Destilado,Produto Final,3,False
38,2020,Destilado,0,Destilado,Produto Final,3,False
39,2020,Bagaceira,0,Destilado,Produto Final,3,False
40,2020,Licor de bagaceira,5800,Destilado,Produto Final,3,False
41,2020,Vinagre,10000,Derivados,Vinagre,3,False
42,2020,Borra líquida,509378,Derivados,Derivados Industriais,2,False
43,2020,Borra seca,167587,Derivados,Derivados Industriais,2,False
44,2020,Vinho Composto,0,Vinho,Produto Final,3,False
45,2020,Pisco,1000,Destilado,Produto Final,3,False
46,2020,Vinho orgânico,18700,Vinho,Organico,3,False
47,2020,Espumante orgânico,0,Espumante,Produto Final,3,False
48,2020,Destilado alcoólico simples de bagaceira ,500,Destilado,Produto Final,3,False
49,2020,Vinho acidificado ,65000,Vinho,Produto Final,3,False
50,2020,Mosto parcialmente fermentado ,0,Mosto,Intermediario,2,False
51,2020,Outros derivados,0,Derivados,Derivados Industriais,2,False
1,2021,VINHO DE MESA,173899995,Vinho,Vinho de Mesa,1,True
2,2021,Tinto,146075996,Vinho,Vinho de Mesa,3,False
3,2021,Branco,26432799,Vinho,Vinho de Mesa,3,False
4,2021,Rosado,1391200,Vinho,Vinho de Mesa,3,False
5,2021,VINHO FINO DE MESA (VINIFERA),43474998,Vinho,Vinifera,1,True
6,2021,Tinto,20433249,Vinho,Vinho de Mesa,3,False
7,2021,Branco,20867999,Vinho,Vinho de Mesa,3,False
8,2021,Rosado,2173750,Vinho,Vinho de Mesa,3,False
9,2021,SUCO,100932264,Suco,Suco de Uva,1,True
10,2021,Suco de uva integral,68038479,Suco,Suco de Uva,3,False
11,2021,Suco de uva concentrado,32131218,Suco,Suco de Uva,3,False
12,2021,Suco de uva adoçado,40450,Suco,Suco de Uva,3,False
13,2021,Suco de uva orgânico,722117,Suco,Suco de Uva,3,False
14,2021,Suco de uva reconstituído,0,Suco,Suco de Uva,3,False
15,2021,DERIVADOS,169031493,Derivados,Derivados Industriais,1,True
16,2021,Espumante,70091,Espumante,Produto Final,3,False
17,2021,Espumante moscatel,11950,Espumante,Produto Final,3,False
18,2021,Base espumante,5475049,Espumante,Base,2,False
19,2021,Base espumante moscatel,5549471,Espumante,Base,2,False
20,2021,Base Champenoise champanha,0,Espumante,Base,2,False
21,2021,Base Charmat champanha,0,Espumante,Base,2,False
22,2021,Bebida de uva,2000,Suco,Suco de Uva,3,False
23,2021,Polpa de uva,1180578,Suco,Suco de Uva,3,False
24,2021,Mosto simples,153579926,Mosto,Intermediario,2,False
25,2021,Mosto concentrado,0,Mosto,Intermediario,2,False
26,2021,Mosto de uva com bagaço,618764,Mosto,Intermediario,2,False
27,2021,Mosto dessulfitado,1532000,Mosto,Intermediario,2,False
28,2021,Mistelas,2500,Mosto,Intermediario,2,False
29,2021,Néctar de uva,18187,Suco,Suco de Uva,3,False
30,2021,Licorosos,0,Vinho,Produto Final,3,False
31,2021,Compostos,0,Derivados,Derivados Industriais,2,False
32,2021,Jeropiga,3540,Mosto,Intermediario,2,False
33,2021,Filtrado,0,Derivados,Derivados Industriais,2,False
34,2021,Frisante,1390,Espumante,Produto Final,3,False
35,2021,Vinho leve,0,Vinho,Produto Final,3,False
36,2021,Vinho licoroso,30000,Vinho,Produto Final,3,False
37,2021,Brandy,120,Destilado,Produto Final,3,False
38,2021,Destilado,0,Destilado,Produto Final,3,False
39,2021,Bagaceira,12060,Destilado,Produto Final,3,False
40,2021,Licor de bagaceira,0,Destilado,Produto Final,3,False
41,2021,Vinagre,7500,Derivados,Vinagre,3,False
42,2021,Borra líquida,116450,Derivados,Derivados Industriais,2,False
43,2021,Borra seca,16789,Derivados,Derivados Industriais,2,False
44,2021,Vinho Composto,160000,Vinho,Produto Final,3,False
45,2021,Pisco,0,Destilado,Produto Final,3,False
46,2021,Vinho orgânico,93884,Vinho,Organico,3,False
47,2021,Espumante orgânico,2412,Espumante,Produto Final,3,False
48,2021,Destilado alcoólico simples de bagaceira ,3000,Destilado,Produto Final,3,False
49,2021,Vinho acidificado ,0,Vinho,Produto Final,3,False
50,2021,Mosto parcialmente fermentado ,543510,Mosto,Intermediario,2,False
51,2021,Outros derivados,322,Derivados,Derivados Industriais,2,False
1,2022,VINHO DE MESA,195031611,Vinho,Vinho de Mesa,1,True
2,2022,Tinto,162844214,Vinho,Vinho de Mesa,3,False
3,2022,Branco,30198430,Vinho,Vinho de Mesa,3,False
4,2022,Rosado,1988968,Vinho,Vinho de Mesa,3,False
5,2022,VINHO FINO DE MESA (VINIFERA),47511796,Vinho,Vinifera,1,True
6,2022,Tinto,24417918,Vinho,Vinho de Mesa,3,False
7,2022,Branco,20896613,Vinho,Vinho de Mesa,3,False
8,2022,Rosado,2197265,Vinho,Vinho de Mesa,3,False
9,2022,SUCO,65809079,Suco,Suco de Uva,1,True
10,2022,Suco de uva integral,35248305,Suco,Suco de Uva,3,False
11,2022,Suco de uva concentrado,29892550,Suco,Suco de Uva,3,False
12,2022,Suco de uva adoçado,79130,Suco,Suco de Uva,3,False
13,2022,Suco de uva orgânico,589094,Suco,Suco de Uva,3,False
14,2022,Suco de uva reconstituído,0,Suco,Suco de Uva,3,False
15,2022,DERIVADOS,138501226,Derivados,Derivados Industriais,1,True
16,2022,Espumante,70759,Espumante,Produto Final,3,False
17,2022,Espumante moscatel,27200,Espumante,Produto Final,3,False
18,2022,Base espumante,0,Espumante,Base,2,False
19,2022,Base espumante moscatel,6308043,Espumante,Base,2,False
20,2022,Base Champenoise champanha,1146717,Espumante,Base,2,False
21,2022,Base Charmat champanha,4078766,Espumante,Base,2,False
22,2022,Bebida de uva,0,Suco,Suco de Uva,3,False
23,2022,Polpa de uva,387886,Suco,Suco de Uva,3,False
24,2022,Mosto simples,126048241,Mosto,Intermediario,2,False
25,2022,Mosto concentrado,0,Mosto,Intermediario,2,False
26,2022,Mosto de uva com bagaço,0,Mosto,Intermediario,2,False
27,2022,Mosto dessulfitado,0,Mosto,Intermediario,2,False
28,2022,Mistelas,0,Mosto,Intermediario,2,False
29,2022,Néctar de uva,0,Suco,Suco de Uva,3,False
30,2022,Licorosos,0,Vinho,Produto Final,3,False
31,2022,Compostos,0,Derivados,Derivados Industriais,2,False
32,2022,Jeropiga,5000,Mosto,Intermediario,2,False
33,2022,Filtrado,0,Derivados,Derivados Industriais,2,False
34,2022,Frisante,0,Espumante,Produto Final,3,False
35,2022,Vinho leve,0,Vinho,Produto Final,3,False
36,2022,Vinho licoroso,67000,Vinho,Produto Final,3,False
37,2022,Brandy,0,Destilado,Produto Final,3,False
38,2022,Destilado,0,Destilado,Produto Final,3,False
39,2022,Bagaceira,4998,Destilado,Produto Final,3,False
40,2022,Licor de bagaceira,0,Destilado,Produto Final,3,False
41,2022,Vinagre,16200,Derivados,Vinagre,3,False
42,2022,Borra líquida,0,Derivados,Derivados Industriais,2,False
43,2022,Borra seca,0,Derivados,Derivados Industriais,2,False
44,2022,Vinho Composto,0,Vinho,Produto Final,3,False
45,2022,Pisco,0,Destilado,Produto Final,3,False
46,2022,Vinho orgânico,88890,Vinho,Organico,3,False
47,2022,Espumante orgânico,0,Espumante,Produto Final,3,False
48,2022,Destilado alcoólico simples de bagaceira ,4300,Destilado,Produto Final,3,False
49,2022,Vinho acidificado ,0,Vinho,Produto Final,3,False
50,2022,Mosto parcialmente fermentado ,0,Mosto,Intermediario,2,False
51,2022,Outros derivados,247228,Derivados,Derivados Industriais,2,False
1,2023,VINHO DE MESA,169762429,Vinho,Vinho de Mesa,1,True
2,2023,Tinto,139320884,Vinho,Vinho de Mesa,3,False
3,2023,Branco,27910299,Vinho,Vinho de Mesa,3,False
4,2023,Rosado,2531246,Vinho,Vinho de Mesa,3,False
5,2023,VINHO FINO DE MESA (VINIFERA),46268556,Vinho,Vinifera,1,True
6,2023,Tinto,23615783,Vinho,Vinho de Mesa,3,False
7,2023,Branco,20693437,Vinho,Vinho de Mesa,3,False
8,2023,Rosado,1959336,Vinho,Vinho de Mesa,3,False
9,2023,SUCO,67045238,Suco,Suco de Uva,1,True
10,2023,Suco de uva integral,38122173,Suco,Suco de Uva,3,False
11,2023,Suco de uva concentrado,28216760,Suco,Suco de Uva,3,False
12,2023,Suco de uva adoçado,94587,Suco,Suco de Uva,3,False
13,2023,Suco de uva orgânico,611718,Suco,Suco de Uva,3,False
14,2023,Suco de uva reconstituído,0,Suco,Suco de Uva,3,False
15,2023,DERIVADOS,174716647,Derivados,Derivados Industriais,1,True
16,2023,Espumante,65525,Espumante,Produto Final,3,False
17,2023,Espumante moscatel,14744,Espumante,Produto Final,3,False
18,2023,Base espumante,0,Espumante,Base,2,False
19,2023,Base espumante moscatel,6734590,Espumante,Base,2,False
20,2023,Base Champenoise champanha,1552243,Espumante,Base,2,False
21,2023,Base Charmat champanha,5418118,Espumante,Base,2,False
22,2023,Bebida de uva,1627,Suco,Suco de Uva,3,False
23,2023,Polpa de uva,1388251,Suco,Suco de Uva,3,False
24,2023,Mosto simples,157848983,Mosto,Intermediario,2,False
25,2023,Mosto concentrado,0,Mosto,Intermediario,2,False
26,2023,Mosto de uva com bagaço,7784,Mosto,Intermediario,2,False
27,2023,Mosto dessulfitado,0,Mosto,Intermediario,2,False
28,2023,Mistelas,600,Mosto,Intermediario,2,False
29,2023,Néctar de uva,70976,Suco,Suco de Uva,3,False
30,2023,Licorosos,0,Vinho,Produto Final,3,False
31,2023,Compostos,0,Derivados,Derivados Industriais,2,False
32,2023,Jeropiga,4500,Mosto,Intermediario,2,False
33,2023,Filtrado,0,Derivados,Derivados Industriais,2,False
34,2023,Frisante,0,Espumante,Produto Final,3,False
35,2023,Vinho leve,0,Vinho,Produto Final,3,False
36,2023,Vinho licoroso,73600,Vinho,Produto Final,3,False
37,2023,Brandy,450,Destilado,Produto Final,3,False
38,2023,Destilado,0,Destilado,Produto Final,3,False
39,2023,Bagaceira,0,Destilado,Produto Final,3,False
40,2023,Licor de bagaceira,0,Destilado,Produto Final,3,False
41,2023,Vinagre,9000,Derivados,Vinagre,3,False
42,2023,Borra líquida,758140,Derivados,Derivados Industriais,2,False
43,2023,Borra seca,17200,Derivados,Derivados Industriais,2,False
44,2023,Vinho Composto,0,Vinho,Produto Final,3,False
45,2023,Pisco,0,Destilado,Produto Final,3,False
46,2023,Vinho orgânico,94150,Vinho,Organico,3,False
47,2023,Espumante orgânico,1365,Espumante,Produto Final,3,False
48,2023,Destilado alcoólico simples de bagaceira ,0,Destilado,Produto Final,3,False
49,2023,Vinho acidificado ,2500,Vinho,Produto Final,3,False
50,2023,Mosto parcialmente fermentado ,0,Mosto,Intermediario,2,False
51,2023,Outros derivados,652301,Derivados,Derivados Industriais,2,False
